Model Temperature 1
,,Red
,,0,1,2,3,4,5,6,7
Black,0,50.15806111696523,77.59197324414716,87.54246885617214,91.02564102564102,93.09967141292442,92.34042553191489,92.5845147219193,91.66666666666667
,1,22.857142857142858,51.11940298507463,71.50192554557124,85.74908647990256,86.21103117505996,87.96728971962617,89.1891891891892,84.97596153846153
,2,12.217194570135746,27.19298245614035,49.35805991440799,70.65217391304348,81.87830687830687,86.49006622516556,83.37696335078535,84.49612403100775
,3,8.49673202614379,16.441717791411044,30.29891304347826,49.00568181818182,70.69199457259158,78.54356306892068,82.98969072164948,83.85345997286296
,4,8.288482238966631,13.466042154566745,18.9873417721519,24.119241192411923,50.64562410329986,73.29842931937172,78.70370370370371,80.26143790849673
,5,7.32484076433121,12.5,15.592783505154639,20.698576972833116,26.005361930294907,50.943396226415096,75.70621468926554,80.25210084033614
,6,7.82422293676313,15.757575757575758,16.01615074024226,19.28191489361702,16.534391534391535,25.56179775280899,49.62518740629685,71.65021156558534
,7,8.695652173913043,14.56876456876457,16.03650586701434,19.44809461235217,20.10443864229765,20.081411126187245,26.619718309859156,49.247606019151846
