1304.76123046875,5721.31640625,-4416.55517578125,4360.2646484375,-3719.755859375,0
842.52197265625,5160.57421875,-4318.05224609375,4239.7294921875,-3813.390625,0
1113.0986328125,5259.07373046875,-4145.97509765625,4301.9951171875,-3638.09033203125,0
1016.03125,5148.8271484375,-4132.7958984375,4288.3212890625,-3802.84619140625,0
1243.49951171875,4982.96923828125,-3739.4697265625,4347.34716796875,-3677.43115234375,0
1283.80078125,4864.82275390625,-3581.02197265625,4379.9814453125,-3654.9580078125,0
1996.9716796875,5002.60595703125,-3005.63427734375,4798.4052734375,-3235.32666015625,0
1778.71826171875,4832.8291015625,-3054.11083984375,4657.2509765625,-3392.67138671875,0
1907.878173828125,4697.81884765625,-2789.940673828125,4772.830078125,-3310.044921875,0
2075.102294921875,5054.8818359375,-2979.779541015625,5332.201171875,-3530.482177734375,0
2141.310546875,4976.1708984375,-2834.8603515625,5412.7939453125,-3664.812255859375,0
2129.705322265625,4891.7255859375,-2762.020263671875,5512.23974609375,-3748.486328125,0
1749.834228515625,4299.62548828125,-2549.791259765625,5203.00390625,-3564.7763671875,0
2088.037109375,4519.97509765625,-2431.93798828125,5422.56884765625,-3638.923583984375,0
1909.141845703125,4519.78857421875,-2610.646728515625,5691.197265625,-3939.8994140625,0
1813.2294921875,4258.8447265625,-2445.615234375,5695.98046875,-3952.9658203125,0
1840.4208984375,4123.8603515625,-2283.439453125,5603.3916015625,-3702.288818359375,0
1761.096435546875,3861.584228515625,-2100.48779296875,5431.3564453125,-3820.127197265625,0
1806.7998046875,3971.132568359375,-2164.332763671875,5733.2529296875,-3942.80615234375,0
1569.685302734375,3359.384033203125,-1789.69873046875,4998.9853515625,-3480.1025390625,0
1671.293701171875,3595.401611328125,-1924.10791015625,5379.5966796875,-3613.346923828125,0
1458.470458984375,3189.37158203125,-1730.901123046875,5098.60791015625,-3597.67626953125,0
