0,8230896128,"torch.Size([19369, 1])"
1,8230751744,"torch.Size([18979, 1])"
2,8203567616,"torch.Size([18474, 1])"
3,6088766976,"torch.Size([19862, 1])"
4,6071437312,"torch.Size([19800, 1])"
5,6271792640,"torch.Size([20485, 1])"
6,8789820416,"torch.Size([20319, 1])"
7,8814998016,"torch.Size([20381, 1])"
8,5147915776,"torch.Size([21556, 1])"
9,5656859136,"torch.Size([23803, 1])"
10,6029423616,"torch.Size([25452, 1])"
11,5942197248,"torch.Size([25058, 1])"
12,5801962496,"torch.Size([24446, 1])"
13,6192301568,"torch.Size([26175, 1])"
14,6370567168,"torch.Size([26966, 1])"
15,6515741184,"torch.Size([27605, 1])"
16,5966665216,"torch.Size([25170, 1])"
17,6020471808,"torch.Size([25411, 1])"
18,6620584960,"torch.Size([28074, 1])"
19,5702603776,"torch.Size([24006, 1])"
20,5992619520,"torch.Size([25287, 1])"
21,6116221952,"torch.Size([25838, 1])"
